Name	Address	Public
aMondotextH0522_NetplayPressCtrlQtoQuit	004B5AC4	
aMondotextH0325_ReservedKeys	004B5AFC	
aMondotextH0324_BackKeyboardSettings	004B5B20	
aMondotextH0342_Save	004B5B50	
aMondotextH0341_Load	004B5B6C	
aMondotextH0340_LoadSaveSettings	004B5B88	
aMondotextH0339_Remove	004B5BB0	
aMondotextH0347_CreateRacer	004B5BCC	
aMondotextH0345_CurrentPlayer	004B5BF0	
aMondotextH0343_RemoveRacer	004B5C1C	
prefix	004B5C44	
mode_rb	004B5C4C	
aS03dBmp	004B5C50	
aMondotextH0370_ForceFeedbackDisabled	004B5C5C	
aMondotextH0369_ForceFeedbackEnabled	004B5C88	
aMondotextH0368_NoForceFxLoaded	004B5CB4	
aMondotextH0366_MouseDisabled	004B5CE0	
aMondotextH0365_MouseEnabled	004B5D04	
aMondotextH0364_JoystickDisabled	004B5D28	
aMondotextH0363_JoystickEnabled	004B5D50	
SystemTime_4B5D84	004B5D84	
motion_4B5D8C	004B5D8C	
aMondotextH0388	004B5D90	
aMondotextH0371	004B5DAC	
aMondotextH0372	004B5DC8	
aMondotextH0390_Restore	004B5DE0	
aMondotextH0389	004B5DFC	
aMondotextH0545	004B5E18	
aMondotextH0544	004B5E30	
aMondotextH0524_TheTeam	004B5E48	
aCSnathan	004B5E68	
aCSbill	004B5E74	
aCSbrad	004B5E80	
aCSjim	004B5E8C	
aCSamit	004B5E94	
aCSclint	004B5EA0	
aCSdarren	004B5EAC	
aCSlivia	004B5EB8	
aCSdino	004B5EC4	
aCSjapeth	004B5ED0	
aCSmarkB	004B5EDC	
aCScamela	004B5EE8	
aCSchristina	004B5EF4	
aCSduncan	004B5F04	
aCSarmando	004B5F10	
aCSsunInn	004B5F1C	
aCSlisa	004B5F28	
aCSjacob	004B5F34	
aCSpaulZ	004B5F40	
aCSbrett	004B5F4C	
aCSeric	004B5F58	
aCSpaulT	004B5F64	
aCSjustin	004B5F70	
aCSjon	004B5F7C	
aCSmarkHH	004B5F84	
aMondotextH0504_LucasArtsCopyright	004B5F94	
aMondotextH0376_Multiplayer	004B6014	
aMondotextH0375_SinglePlayerFreePlay	004B6034	
aMondotextH0374_SinglePlayerTournament	004B6060	
aMondotextH0373_Settings	004B6090	
aDataImagesBack	004B60B0	
aBackground	004B60CC	
aBranch	004B60D8	
aVline	004B60E0	
aHline	004B60E8	
aSliderPointCen	004B60F0	
aSliderPoint	004B6104	
aSliderMinus	004B6114	
aSliderPlus	004B6124	
aSliderGradient	004B6130	
aSliderBracket	004B6140	
aVsliderbarStrc_0	004B6150	
aVsliderbarEndS	004B616C	
aVsliderbarStrc	004B6184	
aVsliderbarEnd	004B6198	
aSliderbarStrch_0	004B61A8	
aSliderbarEndSe	004B61C4	
aSliderbarStrch	004B61DC	
aSliderbarEnd	004B61EC	
aSmlUndrlineCor	004B61FC	
aSmlUndrlineStr	004B6210	
aSmlUndrlineTab	004B6224	
aUndrlineCorner	004B6238	
aUndrlineMidStr	004B6248	
aUndrlineTab	004B625C	
aSegmentSelecte	004B626C	
aSegment	004B6280	
aEditwindowSegm_0	004B6288	
aEditwindowSegm	004B62A8	
aEditWindowSele_0	004B62C0	
aEditWindowSele	004B62DC	
aSmlEditBoxBott	004B62F8	
aSmlEditBoxLeft	004B630C	
aSmlEditBoxCorn	004B6320	
aEditWindowBarS_0	004B6334	
aEditWindowBarE_0	004B6354	
aEditWindowBarS	004B6374	
aEditWindowBarE	004B638C	
aEditWindowHor	004B63A0	
aEditWindowVert	004B63B0	
aEditWindowCorn	004B63C4	
aSettingsBtnbac	004B63D8	
aSettingsBtnEnd_2	004B63F0	
aSettingsBtnEnd_1	004B640C	
aSettingsBtnStr_0	004B6428	
aSettingsBtnEnd_0	004B6444	
aSettingsBtnStr	004B6458	
aSettingsBtnEnd	004B6470	
aSmlWindowStrch_0	004B6484	
aSmlWindowEndSe	004B64A0	
aSmlWindowStrch	004B64B8	
aSmlWindowEnd	004B64CC	
aOkButtonSelect	004B64DC	
aOkButton	004B64F0	
aWindowStrchbar_0	004B64FC	
aWindowEndSelec	004B6518	
aWindowStrchbar	004B652C	
aWindowEnd	004B6540	
aAxisCheckStrch	004B654C	
aAxisCheckEnd	004B6560	
aAxisCheckCente	004B6570	
aTinyBoxSelecte	004B6584	
aTinyBox	004B6598	
aAxisCheckCircS	004B65A4	
aAxisCheckCirc	004B65C0	
aRadioChecked	004B65D0	
aRadioUnchecked	004B65E0	
aSqBrdrTr	004B65F0	
aSqBrdrTl	004B65FC	
aSqBrdrT	004B6608	
aSqBrdrR	004B6614	
aSqBrdrL	004B6620	
aSqBrdrBr	004B662C	
aSqBrdrBl	004B6638	
aSqBrdrB	004B6644	
aSSTga	004B6650	
aDataImages	004B665C	
aD_0	004B666C	
aFD	004B6670	
aMondotextH0551	004B6678	
aMondotextH0550	004B6698	
aMondotextH0549	004B66B8	
aMondotextH0531	004B66D4	
aMondotextH0548	004B66EC	
aSS_2	004B6708	
CLArg_nut_4B6718	004B6718	
a2d2d	004B672C	
aD2d2d	004B6738	
aF0	004B6748	
aMondotextH0393_xSays	004B6750	
aMondotextH0423	004B6770	
aMondotextH0424	004B6798	
aMondotextH0425	004B67C4	
aMondotextH0500	004B67EC	
aMondotextH0511	004B6814	
aF0S	004B6844	
aMondotextH0396_JoinRace	004B684C	
aMondotextH0395_HostRace	004B6878	
aMondotextH0401_EnterPassword	004B68A4	
aMondotextH0400_EnterGameName	004B68CC	
aMondotextH0399_EnterYourName	004B68F4	
aMondotextH0398_CreateGame	004B6918	
aMondotextH0403_ChooseGame	004B693C	
aMondotextH0402_JoinGame	004B6968	
aMondotextH0408_JoinRequestDenied	004B6988	
aMondotextH0409_PasswordInvalid	004B69C0	
aMondotextH0407_Error	004B69EC	
aMondotextH0410_UnknownNetworkError	004B6A04	
aMondotextH0405_HostBootedYou	004B6A40	
aMondotextH0406_OK	004B6A7C	
aMondotextH0421_Boot	004B6A94	
aMondotextH0419_Tracks	004B6AB0	
aMondotextH0418_Podracer	004B6ACC	
aMondotextH0417_Race	004B6AEC	
aMondotextH0416_Retire	004B6B08	
aMondotextH0414_Laps	004B6B24	
aMondotextH0412_Track	004B6B40	
aMondotextH0411_Racer	004B6B5C	
aMondotextH0535_AreYouSure	004B6B78	
aMondotextH0536_ThatYouWantToLeaveGame	004B6B98	
aMondotextH0537_Yes	004B6BCC	
aMondotextH0538_Cancel	004B6BE4	
aSS_1	004B6C00	
aMondotextH0422_ErrorGettingPlayerName	004B6C08	
aMondotextH0510	004B6C38	
aLastPlayer	004B6C5C	
aLastGame	004B6C68	
aMondotextH0426	004B6C74	
LoadedSavSlot_maybe_4B6C90	004B6C90	
aElfsaveloadSav	004B6C94	
aDDevelQa5PcGno	004B6CB8	
mode_wb	004B6CFC	
TGFDFilenameStr_4B6D00	004B6D00	
Sound_Use22k_4B6D14	004B6D14	
CLArg_s_SoundEngineOn_4B6D20	004B6D20	
CLArg_p_Unk_4B6D2C	004B6D2C	
aHolosteadyLoop	004B71AC	
aBeepswitch2Wav	004B71C4	
aBeepswitchWav	004B71D4	
aBeeps05Wav	004B71E4	
aSwitch01Wav	004B71F4	
aLever1Wav	004B7204	
aPdThrustWav	004B7210	
aPdSebulbaShift	004B7220	
aPdScrapeWav	004B7238	
aPdRepulseWav	004B7248	
aPdHitWav	004B7258	
aPdFlapOpenWav	004B7264	
aPdFlapCloseWav	004B7278	
aPdAnakinThrust	004B728C	
aPdAnakinStartW	004B72A4	
aPdAnakinShift2	004B72B8	
aPdAnakinShiftW	004B72D0	
aImpactMeteorWa	004B72E4	
aCrashWoodWav	004B72F8	
aCrashJungleBWa	004B7308	
aCrashHot2201Wa	004B731C	
aCrashFootCWav	004B7330	
aCrashFootBWav	004B7344	
aCrashFootAWav	004B7358	
aCrash1601Wav	004B736C	
aCrash1501Wav	004B737C	
aCrash1001Wav	004B738C	
aCrash0901Wav	004B739C	
aCrunch2Wav	004B73AC	
aBikehit2Wav	004B73B8	
aExTiny1Wav	004B73C8	
aExSmal1Wav	004B73D8	
aExMed2Wav	004B73E8	
aExMed1Wav	004B73F4	
aExLrg1Wav	004B7400	
aDataSoundsMap	004B740C	
aNumvoices	004B7420	
aNumsounds	004B742C	
aReverbS	004B7438	
aMusicS	004B7444	
aVoiceS	004B7450	
aGainmatch02f	004B745C	
aDopplerS	004B746C	
a3dS	004B7478	
aHiresS	004B7480	
aSysS	004B748C	
aAudio	004B7494	
aAudioCfg	004B749C	
aMusic	004B74A8	
aVoice	004B74B0	
aGainmatch	004B74B8	
aDoppler	004B74C4	
a3d	004B74CC	
aHires	004B74D4	
aSCS	004B74DC	
aSSSSS	004B74E4	
aDataWavsMusic	004B74F4	
aDataWavsVoice	004B7508	
aDataWavs11kDat	004B751C	
aDataWavs22kDat	004B7558	
aNone	004B7580	
aDataWavs11k	004B758C	
aDataWavs22k	004B759C	
aPbuffer	004B75AC	
aDDevelQa5PcGno_5	004B75B4	
Buffer	004B75F8	
CLArg_f_Unk_4B79F8	004B79F8	
CLArg_i_IntroCutscenes_4B7A00	004B7A00	
ZnmVideoFileTable_4B7A08	004B7A08	
MainLoopFuncPtr_4B7A38	004B7A38	
Unk_Engine_IsFirstLoop_4B7A3C	004B7A3C	
aIntrosceneZnm	004B7A44	
aTextcrawlZnm	004B7A54	
aGoldieZnm	004B7A64	
aPlanetjZnm	004B7A70	
aPlanetfZnm	004B7A7C	
aPlaneteZnm	004B7A88	
aPlanetdZnm	004B7A94	
aPlanetcZnm	004B7AA0	
aPlanetbZnm	004B7AAC	
aPlanetaZnm	004B7AB8	
aPlanettatZnm	004B7AC4	
a023fD	004B7AD4	
WindowName	004B7AE0	
aDevmode	004B7AF0	
aErrorElfcontro	004B7AF8	
aUnableToOpenDi	004B7B20	
aUseFett	004B7B44	
aFixFlicker	004B7B4C	
aFullscreen	004B7B58	
SubKey	004B7B64	
path	004B7BB4	
aRdshutdown	004B7BC8	
aUnableToContin	004B7BD8	
aDisplayHeight	004B7BF4	
aDisplayWidth	004B7C04	
a3dDevice	004B7C14	
ValueName	004B7C20	
aSnafu	004B7C28	
aF_4B7C30	004B7C30	
aI	004B7C34	
aV	004B7C38	
a3dimpacts	004B7C3C	
aForce	004B7C48	
aNut	004B7C50	
aD_1	004B7C58	
aR_0	004B7C5C	
aP	004B7C60	
aS_0	004B7C64	
Delimiter	004B7C68	
aMondotextH0530_Cancel	004B7C70	
aMondotextH0529_Accept	004B7C8C	
aMondotextH0528_DisplayMode	004B7CA8	
aMondotextH0527_3DDevice	004B7CC8	
aMondotextH0526_GfxHardware	004B7CE4	
aMondotextH0525_DisplaySettings	004B7D08	
aTrilinear	004B7D34	
aBilinear	004B7D40	
aGouraud	004B7D4C	
aDiffuse	004B7D54	
aNone_0	004B7D60	
aTexture	004B7D68	
aSolid	004B7D70	
aWireFrame	004B7D78	
aVertexOnly	004B7D84	
aGuid	004B7D90	
aDxDDbpp	004B7D98	
aDataAnims	004B7DA4	
aCdError	004B7DBC	
aErrorPleaseIns	004B7DC8	
aDataAnimsPlane	004B7E2C	
aRacerS	004B7E4C	
a1000	004B7E54	
aErrorPleaseRei	004B7E5C	
CriticalSection	004B7E7E	
aBadInstall	004B7EB0	
aW	004B7EBC	
aSSwheelMap	004B7EC0	
aCdPath	004B7ED8	
aStringfileinfo	004B7EE0	
SubBlock	004B7F08	
tstrFilename	004B7F24	
aOy	004B7F38	
aOy_0	004B7F3C	
Sound_DistMin_maybe_4B8550	004B8550	
Sound_DistMax_maybe_4B8554	004B8554	
Sound_VoiceLineFilePrefixPtrTable_4B86C8	004B86C8	
pVehicleInitialsStr_4B86E8	004B86E8	
UnkTimer_4B8798	004B8798	
aYyyy_0	004B87A0	
aGali	004B9148	
aGaig	004B9150	
aRali	004B9158	
aRaig	004B9160	
aRaac	004B9168	
aWtui	004B9170	
aSp	004B9178	
aUi	004B917C	
aSS3iaWav	004B9180	
aSS3iWav	004B9190	
aS3iaWav	004B91A0	
aS3iWav	004B91AC	
Unk_swrQuad_InitializedQuadsCnt_4B91B8	004B91B8	
CamState_StructArrayPtrE9AA40_4B91C4	004B91C4	
aUnimplemented	004B91CC	
aAiLookAhead	004B91DC	
aIsectRadius	004B91EC	
aDmgImmunity	004B91FC	
aBumpMass	004B920C	
aRepairRate	004B9218	
aHoverHeight	004B9224	
aCoolRate	004B9234	
aHeatRate	004B9240	
aBoostThrust	004B924C	
aDecelInv	004B925C	
aAirbrakeInv	004B9268	
aMaxSpeed	004B9278	
aAcceleration	004B9284	
aMaxTurnRate	004B9294	
aTurnResponse	004B92A4	
aAntiSkid	004B92B4	
Format	004B92C0	
aEditVehicleSta	004B92CC	
aMirroredModeOf	004B92E0	
aMirroredModeOn	004B92F4	
aSplineMarkersO_0	004B9308	
aSplineMarkersO	004B931C	
aDeathSpeeddrop	004B9330	
aDeathSpeedmin	004B9340	
aAiSpread	004B9350	
aAiLevelX10	004B935C	
aInvincibilityO_0	004B936C	
aInvincibilityO	004B9380	
DebugMenuDisabledOptStr_4B9394	004B9394	
aDebugLevel	004B939C	
aScreentext658_QuitGame	004B93A8	
aCgameCheats	004B93C4	
aScreentext367_Yes	004B93D4	
aScreentext536_RestartRace	004B93EC	
aScreentext368_No	004B940C	
aScreentext657_QuitRace	004B9424	
aCS	004B9440	
aScreentext366_AreYouSure	004B9448	
aScreentext535_Continue	004B9468	
aF4S	004B9484	
aSSD	004B948C	
aSS2f	004B9498	
aSS	004B94A4	
Index	004B94C8	
Unk_LensFlareColorR__4B9524	004B9524	
Unk_LensFlareColorG__4B9525	004B9525	
Unk_LensFlareColorB__4B9526	004B9526	
Unk_LensFlareColorA__4B9527	004B9527	
aF1SD	004B957C	
aSD	004B9584	
SpriteBlockFilenamePtr_4B958C	004B958C	
SplineBlockFilenamePtr_4B9590	004B9590	
TextureBlockFilenamePtr_4B9594	004B9594	
ModelBlockFilenamePtr_4B9598	004B9598	
aDataLev01OutMo	004B959C	
aDataLev01OutTe	004B95BC	
aDataLev01OutSp_0	004B95DC	
aDataLev01OutSp	004B95FC	
UnkLUT4096_4B98E8	004B98E8	
UnkLUT4096_4BD8E8	004BD8E8	
FontTextureTable1_maybe_4BF7E4	004BF7E4	
FontTextureTable2_maybe_4BF84C	004BF84C	
FontTextureTable3_maybe_4BF8B4	004BF8B4	
FontTextureTable0_maybe_4BF91C	004BF91C	
FontTextureTable4_maybe_4BF984	004BF984	
AsciiExtLUTkeys_maybe_4BF9C2	004BF9C2	
swrText_FmtColorIndexR_4BF9E8	004BF9E8	
swrText_FmtColorIndexG_4BF9E9	004BF9E9	
swrText_FmtColorIndexB_4BF9EA	004BF9EA	
swrText_RenderColor_4BFA0C	004BFA0C	
AsciiExtLUTvaluesidx_maybe_4BFA10	004BFA10	
AsciiExtLUTvalues_maybe_4BFA11	004BFA11	
Str2	004BFD08	
aInvcol	004BFD10	
aNoalpha	004BFD18	
aSaturate	004BFD20	
pEntManTest	004BFD30	
pEntManToss	004BFD58	
pEntManTrig	004BFD80	
pEntManHang	004BFDA8	
pEntManJdge	004BFDD0	
pEntManScen	004BFDF8	
pEntManElmo	004BFE20	
pEntManSmok	004BFE48	
pEntManCMan	004BFE70	
EntityManagerVtable_4BFE98	004BFE98	
pEntityManagerVtable_maybe_4BFEC0	004BFEC0	
Unk_Hang_NewMenuAsync_4BFEDC	004BFEDC	
TracksUnlockedInCircuit_4BFEE0	004BFEE0	
TracksUnlockedInCircuit_SPC_4BFEE1	004BFEE1	
TrackMetadata__4BFEF0	004BFEF0	
TrackMetadata_0x01__4BFEF1	004BFEF1	
TrackMetadata_0x02__4BFEF2	004BFEF2	
float_4C0014	004C0014	
ShowVehicleStats_4C00C0	004C00C0	
a2_index	004C0214	
RivalTauntTextVtable_4C0238	004C0238	
Counter_4C02A8	004C02A8	
UnkTimeCutoff_4C02B8	004C02B8	
aF4OCisThatYour	004C02BC	
aF4OCniceCropdu	004C0300	
aF4OClookForMyP	004C031C	
aF4OCwhatSTheMa	004C0348	
aF4OCfirstTimeR	004C0388	
aF4OCiVeSeenBet_1	004C03B4	
aF4OCiVeSeenBet_0	004C03E4	
aF4OCiHopeWatto	004C0414	
aF4OCwattoSellY	004C0450	
aF4OCdidWattoCh	004C0478	
aF4OCmyEnginesA	004C04A8	
aF4OCiVeSeenBet	004C04D4	
aF4OClooksLikeW	004C0504	
aF4OCyouNeedToG	004C0538	
aF4OCyouReGonna	004C0568	
aF4OCyouRaceLik	004C0584	
aF4OCyouLlEndUp	004C05B4	
aF4OCyouReJustA	004C05D8	
aF4OCyouLlGetRe	004C0604	
aF4OCyouReHeade	004C064C	
aF4OCyouSmellLi	004C0678	
aF4OCfollowTooC	004C06A0	
aF4OCiCouldRunF	004C06D0	
aScreentext482S	004C0700	
aScreentext602F	004C072C	
aScreentext481F	004C0758	
aScreentext601F	004C0788	
aScreentext600F	004C07BC	
aScreentext479F	004C07F4	
aScreentext478F	004C0824	
aScreentext477F	004C0868	
pString	004C08A4	
aCSSS	004C08D8	
aScreentext525_SelectVehicle	004C08E4	
aScreentext229F_4th	004C0908	
aScreentext585_Race	004C0924	
aF2SD	004C0940	
swrText_CRD_4C0948	004C0948	
aScreentext73_Options	004C094C	
aScreentext473_ChangeVehicle	004C0968	
aScreentext587_BuyPitDroids	004C098C	
aScreentext103_Junkyard	004C09B0	
aScreentext102_BuyParts	004C09D0	
aScreentext524_VehicleUpgrades	004C09F0	
aScreentext523_InspectVehicle	004C0A18	
aScreentext69F_StartRace	004C0A40	
aScreentext474_MainMenu	004C0A60	
aScreentext92CS	004C0A80	
aScreentext469S	004C0A98	
aScreentext468S	004C0AB4	
aScreentext467Resolution	004C0AD0	
aScreentext90So	004C0AF0	
aScreentext89RS_LensFlares	004C0B04	
aScreentext85_MONO	004C0B24	
aScreentext84_STEREO	004C0B3C	
aScreentext83_Audio	004C0B54	
aScreentext82_Sound	004C0B70	
aScreentext81RS_Music	004C0B8C	
aScreentext91_Off	004C0BA8	
aCSS	004C0BC0	
aScreentext161_PT04	004C0BC8	
aScreentext160_PT03	004C0BE4	
aScreentext159_PT02	004C0C00	
aScreentext158_PT01	004C0C1C	
aScreentext156_Engine4	004C0C38	
aScreentext155_Engine3	004C0C58	
aScreentext154_Engine2	004C0C78	
aScreentext153_Engine1	004C0C98	
aScreentext152_Cockpit	004C0CB8	
aScreentext99S_NoMorePitDroids	004C0CD4	
aScreentext588_PitDroidMgmt	004C0CFC	
aF4CSS	004C0D24	
aScreentext575_YouWonNTruguts	004C0D30	
aF4SS	004C0D58	
aF4SSS	004C0D60	
aRSD_0	004C0D6C	
aScreentext189_Results	004C0D74	
aScreentext542_FreePlay	004C0D90	
aScreentext544_Player	004C0DB0	
aScreentext543_TimeAttack	004C0DD0	
aScreentext541_Tournament	004C0DF0	
aScreentext533_InvCircuit	004C0E10	
aScreentext532_GalCircuit	004C0E48	
aScreentext531_SpcCircuit	004C0E7C	
aScreentext530_AmcCircuit	004C0EB0	
aCSPlanetNotLoa	004C0EE4	
aScreentext528_4thOrBetter	004C0F04	
aScreentext527_3rdOrBetter	004C0F40	
aScreentext529_TrackFav	004C0F7C	
aF4CSSS	004C0FA4	
aF4Scutscene	004C0FB4	
aScreentext234F	004C0FC4	
aScreentext231F	004C0FE0	
aScreentext218_AISpeed	004C1000	
aScreentext221F	004C1020	
aScreentext220F	004C103C	
aScreentext219F	004C105C	
aScreentext216_Racers	004C1078	
aScreentext214_Laps	004C1098	
aF0SD	004C10B4	
aF0RSD	004C10BC	
aScreentext228F_3rd	004C10C8	
aScreentext227F_2nd	004C10E4	
aScreentext226F_1st	004C1100	
aScreentext222F	004C111C	
aScreentext225F	004C113C	
aScreentext224F	004C1164	
aScreentext223F	004C1184	
aScreentext233F_OFF	004C11A0	
aScreentext232F_ON	004C11BC	
aScreentext655F	004C11D4	
swrText_DBG_4C11F4	004C11F4	
aAllPodsTracksU	004C11F8	
aRSxD	004C1218	
aScreentext599_Truguts	004C1224	
aScreentext257_CANCEL	004C1240	
aScreentext254_BUY	004C125C	
aScreentext251_Cost	004C1274	
aScreentext250_Trade	004C128C	
aScreentext248_Replace	004C12A4	
aRSD	004C12C0	
aScreentext246S_Price	004C12C8	
aScreentext592_YourDamagedParts	004C12E0	
aScreentext591_MakeFasterRepairsTo	004C1314	
aScreentext590_BuyMorePitDroidsTo	004C1344	
aScreentext589_BuyPitDroid	004C1374	
screenText_BlankTime	004C1398	
aScreentext545_3LapRecord	004C13AC	
aScreentext546_BestLap	004C13D0	
aScreentext521_SL	004C13F0	
aScreentext520_DD	004C1414	
aScreentext519_M100	004C1430	
aScreentext518_GAU	004C1450	
aScreentext517_EXE	004C1470	
aScreentext516_VEN	004C1490	
aScreentext515_ZC	004C14AC	
aScreentext514_SMR	004C14D0	
aScreentext513_MGS	004C14F4	
aScreentext540_INF	004C151C	
aScreentext511_FMR	004C1538	
aScreentext510_GVG	004C1560	
aScreentext509_BC	004C1584	
aScreentext508_ABY	004C15A4	
aScreentext507_DR	004C15BC	
aScreentext506_SR	004C15E0	
aScreentext505_BB	004C1604	
aScreentext504_SC	004C1628	
aScreentext503_AQC	004C1648	
aScreentext539_APC	004C166C	
aScreentext501_AMR	004C1694	
aScreentext500_HG	004C16BC	
aScreentext499_BWR	004C16DC	
aScreentext498_BEC	004C1700	
aScreentext497_BTC	004C1728	
LoadOrSetupFlag_maybe_4C1770	004C1770	
aVersionS	004C178C	
aThisFileIsLu	004C1798	
aCasartsProprie	004C17A8	
aTaryAndConfid	004C17B8	
aGnome000	004C17C8	
aYy	004C17D8	
aDpD	004C17EC	
UnkLUT4096_4C18E8	004C18E8	
PartMetadata_4C1CB8	004C1CB8	
PartMetadata_Category_4C1CBB	004C1CBB	
PartMetadata_Price_4C1CBC	004C1CBC	
PartMetadata_Name_4C1CC4	004C1CC4	
aScreentext280R	004C255C	
aUoo	004C25B8	
aUdn	004C2664	
VehicleMetadataArray	004C2700	
VehicleMetadataFirstNameOffset_4C2714	004C2714	
VehicleMetadataSurnameOffset_4C2718	004C2718	
pBaseStats	004C2BB0	
a333	004C3114	
aEc	004C311A	
aHc	004C311E	
aScreentext364N	004C36A8	
aScreentext363B	004C36C4	
aScreentext362D	004C36E4	
aScreentext361T	004C3700	
aScreentext360P	004C3718	
aScreentext359S	004C3734	
aScreentext358Q	004C374C	
aScreentext357B	004C376C	
aScreentext356S	004C3784	
aScreentext355F	004C379C	
aScreentext354M	004C37B4	
aScreentext353O	004C37D0	
aScreentext352R	004C37E8	
aScreentext351B	004C3800	
aScreentext350B	004C3818	
aScreentext349B	004C3834	
aScreentext348K	004C3850	
aScreentext347N	004C3868	
aScreentext346M	004C3880	
aScreentext345E	004C3898	
aScreentext344H	004C38B0	
aScreentext343C	004C38CC	
aScreentext342G	004C38E4	
aScreentext341B	004C3900	
aScreentext340D	004C3918	
aScreentext339E	004C3930	
aScreentext338E	004C394C	
aScreentext337G	004C3964	
aScreentext336M	004C397C	
aScreentext335S	004C3994	
aScreentext334W	004C39B0	
aScreentext333R	004C39C8	
aScreentext332A	004C39E0	
aScreentext331M	004C3A00	
aScreentext330B	004C3A1C	
aScreentext329A	004C3A34	
aScreentext328T	004C3A4C	
aScreentext327R	004C3A68	
aScreentext326S	004C3A80	
aScreentext325P	004C3A9C	
aScreentext324T	004C3AB8	
aScreentext323S	004C3AD4	
aScreentext322A	004C3AF0	
aReeso	004C3B0C	
aJinn	004C3B14	
aYunga	004C3B1C	
aCy	004C3B24	
aRtot	004C3B28	
aRmxn	004C3B2E	
aRmxf	004C3B34	
aRvwp	004C3B3A	
aRlgt	004C3B40	
aRcyc	004C3B46	
aRmod	004C3B4C	
aRcol	004C3B52	
aRtxf	004C3B58	
aRtxn	004C3B5E	
aRtxo	004C3B64	
aRtex	004C3B6A	
aRtxc	004C3B70	
aRsnc	004C3B76	
aRgmd	004C3B7C	
aRdpl	004C3B82	
Unk_Mat4x4__4C3C38	004C3C38	
UNK_Mat4_4C3C78	004C3C78	
Unk_Mat4x4__4C3CB8	004C3CB8	
UNK_Mat4_4C3CF8	004C3CF8	
UNK_Mat4_4C3D38	004C3D38	
Unk_Mat4x4__4C3D78	004C3D78	
Notification_Timer_4C3E40	004C3E40	
Notification_EntryTimer_4C3E44	004C3E44	
aFDS	004C3E48	
aS_1	004C3E50	
aRS	004C3E54	
aS2d2d	004C3E5C	
aSD2d2d	004C3E68	
aS2d3d	004C3E78	
aSD2d3d	004C3E84	
CameraZoom_4C3ED8	004C3ED8	
FogDist_4C3EDC	004C3EDC	
RenderDist_4C3EE0	004C3EE0	
Timer_4C3EE8	004C3EE8	
aSside	004C3F00	
aSflat	004C3F08	
aSnrsp	004C3F10	
aSsoft	004C3F18	
aSfall	004C3F20	
aSlava	004C3F28	
aSmirr	004C3F30	
aSnsnw	004C3F38	
aSswmp	004C3F40	
aSruff	004C3F48	
aSwet	004C3F50	
aSsnow	004C3F58	
aSdust	004C3F60	
aSslip	004C3F68	
aSswst	004C3F70	
aSslow	004C3F78	
aSfast	004C3F80	
aSzoff	004C3F88	
aSzon	004C3F90	
a1_MetaCamIndex	004C3FB0	
a1_index	004C3FB4	
Hang_MenuScreenJustTransitioned_4C4000	004C4000	
vec3_in2	004C4490	
vec3_in1	004C449C	
in	004C4540	
HologramTrack_4C45D4	004C45D4	
aUnknownState	004C45DC	
aSelectTrack	004C45F0	
aSelectPlanet	004C4600	
aSelectVehicle	004C4610	
aLookAtVehicle	004C4620	
aPostRaceInfo	004C4634	
aJunkyard	004C4644	
aMainMenu	004C4650	
aWatto	004C465C	
aEnterName	004C4664	
aSplash	004C4670	
aLegal	004C4678	
aSettingHangerS_2	004C4680	
aSettingHangerS_1	004C46B0	
aSettingHangerS_0	004C46E4	
aSettingHangerS	004C4718	
aScreentext409_Repair	004C4748	
aScreentext408_Cooling	004C4764	
aScreentext407_AirBrake	004C4784	
aScreentext406_TopSpeed	004C47A4	
aScreentext405_Accel	004C47C4	
aScreentext404_Turning	004C47E0	
aScreentext403_Traction	004C4800	
aScreentext475_VehicleStatistics	004C4820	
swrText_DJJ_4C4848	004C4848	
swrText_LKJ_4C484C	004C484C	
aDataImagesWars	004C4850	
aDataImagesStar	004C4868	
aDataImagesRace	004C4880	
aDataImagesEpis	004C4898	
aDataImagesPodh_0	004C48B4	
aDataImagesPodh	004C48D8	
aDataImagesSett	004C48FC	
aDataImagesGrey	004C4924	
TextMalastare_4C4944	004C4944	
TextOovoIV_4C4968	004C4968	
TextMonGazza_4C4988	004C4988	
TextBaroonda_4C49AC	004C49AC	
TextOrdIbanna_4C49CC	004C49CC	
TextAquilaris_4C49F0	004C49F0	
TextAndoPrime_4C4A14	004C4A14	
TextTatooine_4C4A38	004C4A38	
a5_FogDist	004C4A5C	
a4_RenderDepth	004C4A60	
UNK_TimingRelated_4C52A0	004C52A0	
UNK_TimingRelated_4C52A8	004C52A8	
aGeorgeLucas	004C52B0	
aVerySpecialTha	004C52C0	
aZypriane	004C52D4	
aZimboTheMagnif	004C52E0	
aYokoBallardAnd	004C52F8	
aTomAndAnaBlatt	004C5314	
aTiffanyD	004C5328	
aTheNewZooRevie	004C5334	
aTedBahoraAndSt	004C5348	
aSusanGraham	004C5368	
aSuneilMishra	004C5378	
aStephaniePost	004C5388	
aStephanieAndMa	004C5398	
aStephanieSimbo	004C53B4	
aStaceyAndNatal	004C53C8	
aSamAndSandraPa	004C53E4	
aSKEHappyMother	004C53FC	
aRayWestMikeEbe	004C541C	
aBigApeProducti	004C5434	
aRachelAndDanie	004C5450	
aPrincessZelda	004C546C	
aAndTheSnackMac	004C547C	
aMomDadCurtis	004C5494	
aMimiTetoAndJef	004C54A8	
aMichelleTotten	004C54C4	
